family,model,val_mae,test_mae
frozen,manhattan|k=2|softmax@0.05,1.5775195295915811,3.0615128018887727
frozen,manhattan|k=2|softmax@0.1,1.5686445298761391,3.0689365766902874
frozen,manhattan|k=2|softmax@0.2,1.5359908678207035,3.0642665821777073
frozen,manhattan|k=2|softmax@0.5,1.4798272941690915,3.044980823530946
frozen,manhattan|k=2|softmax@1.0,1.408802968702039,3.024813255088576
frozen,manhattan|k=3|uniform,1.0698279953723708,2.6383418091385358
frozen,manhattan|k=3|inverse,1.0541720230638925,2.6478200637693114
frozen,manhattan|k=3|inverse_sq,1.0398635842949253,2.6577974561631867
frozen,manhattan|k=3|softmax@0.05,1.577519529381869,3.061512801888762
frozen,manhattan|k=3|softmax@0.1,1.5686409639521763,3.068936559248588
frozen,manhattan|k=3|softmax@0.2,1.5355723040157188,3.064246008444392
frozen,manhattan|k=3|softmax@0.5,1.474567614193079,3.043234877408367
frozen,manhattan|k=3|softmax@1.0,1.3978638669577752,3.0139676619601827
frozen,manhattan|k=5|uniform,0.9234882003762016,2.6762497819415443
frozen,manhattan|k=5|inverse,0.9157658765052743,2.685904522815987
frozen,manhattan|k=5|inverse_sq,0.908506157264026,2.696511636702584
frozen,manhattan|k=5|softmax@0.05,1.577519529381869,3.061512801888762
frozen,manhattan|k=5|softmax@0.1,1.568640963726187,3.068936559387977
frozen,manhattan|k=5|softmax@0.2,1.5355656842755117,3.064246933848364
frozen,manhattan|k=5|softmax@0.5,1.471572189031223,3.043408662560078
frozen,manhattan|k=5|softmax@1.0,1.3774874228671603,3.014940578780846
frozen,manhattan|k=8|uniform,1.0868283458852896,2.7575012579533733
frozen,manhattan|k=8|inverse,1.0668011766679721,2.754872861611317
frozen,manhattan|k=8|inverse_sq,1.0442844162158045,2.755200830735416
frozen,manhattan|k=8|softmax@0.05,1.577519529381869,3.061512801888762
frozen,manhattan|k=8|softmax@0.1,1.568640963726187,3.068936559387977
frozen,manhattan|k=8|softmax@0.2,1.5355656842755052,3.064246933848364
frozen,manhattan|k=8|softmax@0.5,1.471570471680555,3.04340865496755
frozen,manhattan|k=8|softmax@1.0,1.3765478760474843,3.014904573769659
frozen,scaled_euclidean|k=1|uniform,1.4838377301701922,2.990286951362007
frozen,scaled_euclidean|k=2|uniform,1.0129655861391238,2.8056425610054387
frozen,scaled_euclidean|k=2|inverse,0.9978815075176756,2.807655441975111
frozen,scaled_euclidean|k=2|inverse_sq,0.9833691327809044,2.8094758090234597
frozen,scaled_euclidean|k=2|softmax@0.05,1.4838349280364282,2.9611812842126604
frozen,scaled_euclidean|k=2|softmax@0.1,1.483308656418173,2.952296920638971
frozen,scaled_euclidean|k=2|softmax@0.2,1.4720818914307585,2.935991244875956
frozen,scaled_euclidean|k=2|softmax@0.5,1.3461911550549304,2.9052218762098514
frozen,scaled_euclidean|k=2|softmax@1.0,1.1570730532523261,2.8560763360472516
frozen,scaled_euclidean|k=3|uniform,0.9305093793631662,2.7611111808672826
frozen,scaled_euclidean|k=3|inverse,0.9303415076571012,2.762124745895657
frozen,scaled_euclidean|k=3|inverse_sq,0.9336598523123202,2.7630191319190383
frozen,scaled_euclidean|k=3|softmax@0.05,1.4838264031277222,2.963572935261124
frozen,scaled_euclidean|k=3|softmax@0.1,1.4831591307020857,2.954106619799304
frozen,scaled_euclidean|k=3|softmax@0.2,1.4742678533944267,2.9320386816392183
frozen,scaled_euclidean|k=3|softmax@0.5,1.3622025897944918,2.894060029180921
frozen,scaled_euclidean|k=3|softmax@1.0,1.1786722746373848,2.834614258495157
frozen,scaled_euclidean|k=5|uniform,0.9896857318750032,2.633176118281517
frozen,scaled_euclidean|k=5|inverse,0.9797892592866349,2.6416926707378523
frozen,scaled_euclidean|k=5|inverse_sq,0.9693823979530461,2.6507126392412923
frozen,scaled_euclidean|k=5|softmax@0.05,1.4838263276250314,2.96357758743387
frozen,scaled_euclidean|k=5|softmax@0.1,1.4830514682077829,2.954118423411441
frozen,scaled_euclidean|k=5|softmax@0.2,1.4703643375114193,2.929245418361402
frozen,scaled_euclidean|k=5|softmax@0.5,1.330324435871434,2.8688230396689183
frozen,scaled_euclidean|k=5|softmax@1.0,1.1228788408239094,2.7764573272479938
frozen,scaled_euclidean|k=8|uniform,1.021302191002564,2.725883338860337
frozen,scaled_euclidean|k=8|inverse,1.0100894423139,2.719319059605547
frozen,scaled_euclidean|k=8|inverse_sq,0.9981277427135931,2.7144927868012654
frozen,scaled_euclidean|k=8|softmax@0.05,1.4838263134884764,2.9635775835501543
frozen,scaled_euclidean|k=8|softmax@0.1,1.482999245879153,2.954106012392358
frozen,scaled_euclidean|k=8|softmax@0.2,1.468030443397996,2.9287728232701515
frozen,scaled_euclidean|k=8|softmax@0.5,1.3251683333431128,2.8683723240961374
frozen,scaled_euclidean|k=8|softmax@1.0,1.1050287051595773,2.78394721859683
frozen,scaled_manhattan|k=1|uniform,1.5168833898194034,3.116245307578232
frozen,scaled_manhattan|k=2|uniform,0.84990962513801,2.71961754717499
frozen,scaled_manhattan|k=2|inverse,0.8642984826411073,2.7205927549276545
frozen,scaled_manhattan|k=2|inverse_sq,0.8783171263106624,2.721739393615253
frozen,scaled_manhattan|k=2|softmax@0.05,1.5168833898194034,3.0165363436097614
frozen,scaled_manhattan|k=2|softmax@0.1,1.51688338981941,3.0089935725275545
frozen,scaled_manhattan|k=2|softmax@0.2,1.5168833993334434,3.0034255145987085
frozen,scaled_manhattan|k=2|softmax@0.5,1.516896766858937,2.9968817859664445
frozen,scaled_manhattan|k=2|softmax@1.0,1.5136731078470915,2.983517618335917
frozen,scaled_manhattan|k=3|uniform,0.8281818034467426,2.5567983345435725
frozen,scaled_manhattan|k=3|inverse,0.8212218295106385,2.562585448728851
frozen,scaled_manhattan|k=3|inverse_sq,0.821912994683558,2.568336033913206
frozen,scaled_manhattan|k=3|softmax@0.05,1.5168833898194034,3.0165363436097614
frozen,scaled_manhattan|k=3|softmax@0.1,1.51688338981941,3.0089935725275545
frozen,scaled_manhattan|k=3|softmax@0.2,1.516883399333436,3.0034255114281714
frozen,scaled_manhattan|k=3|softmax@0.5,1.516895819043961,2.996793243477786
frozen,scaled_manhattan|k=3|softmax@1.0,1.5133096978306324,2.981137330585138
frozen,scaled_manhattan|k=5|uniform,0.9032640256968765,2.6017920114455166
frozen,scaled_manhattan|k=5|inverse,0.8925878675360918,2.604566471299164
frozen,scaled_manhattan|k=5|inverse_sq,0.8816767483904997,2.6081476499495033
frozen,scaled_manhattan|k=5|softmax@0.05,1.5168833898194034,3.0165363436097614
frozen,scaled_manhattan|k=5|softmax@0.1,1.51688338981941,3.0089935725275545
frozen,scaled_manhattan|k=5|softmax@0.2,1.516883399333436,3.0034255114281714
frozen,scaled_manhattan|k=5|softmax@0.5,1.516895816704358,2.996793237293415
frozen,scaled_manhattan|k=5|softmax@1.0,1.513297420438293,2.981127573897933
frozen,scaled_manhattan|k=8|uniform,0.963168510614966,2.7278814812903516
frozen,scaled_manhattan|k=8|inverse,0.951591681641794,2.721975593353408
frozen,scaled_manhattan|k=8|inverse_sq,0.9388327902136737,2.717442419056307
frozen,scaled_manhattan|k=8|softmax@0.05,1.5168833898194034,3.0165363436097614
frozen,scaled_manhattan|k=8|softmax@0.1,1.51688338981941,3.0089935725275545
frozen,scaled_manhattan|k=8|softmax@0.2,1.516883399333436,3.0034255114281714
frozen,scaled_manhattan|k=8|softmax@0.5,1.5168958167043567,2.9967932372933697
frozen,scaled_manhattan|k=8|softmax@1.0,1.5132974087455693,2.9811275309472967
frozen,mahalanobis|k=1|uniform,1.8741606056169802,3.3512921854117486
frozen,mahalanobis|k=2|uniform,0.9633548951863374,2.7818813791704193
