metro,year,kl,recon_img_err,recon_econ_err,anomaly_score,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
san_antonio,2023,1.0505006313323975,0.3762339651584625,0.23934665322303772,1.666081190109253,0.07669012,-0.50117356,-0.20203549,0.18566397,-0.17323999,-0.1628192,0.08572604,0.4532747,0.1804746,-0.1845628,0.17069522,0.1027255,0.3553652,-0.5187301,-0.37870532,-0.49258587
st_louis,2013,2.494056224822998,0.8611446022987366,0.165239155292511,3.520440101623535,0.55991626,0.9478858,0.257891,-0.26634565,0.71831816,-0.052433416,-0.41831204,-0.003834717,-0.5653011,-0.2038299,0.077920675,0.11972685,-0.15116668,0.68280125,0.59573966,0.8281779
st_louis,2014,0.7952603697776794,0.8194038271903992,0.11391028761863708,1.728574514389038,0.31824595,0.52302414,0.15791443,-0.17472804,0.28361586,0.05846409,-0.21985388,0.034668013,-0.27055112,-0.014450645,0.09802367,-0.03284183,-0.13493343,0.26634464,0.32208157,0.4150755
st_louis,2015,0.20243054628372192,0.7768415212631226,0.22580185532569885,1.2050738334655762,-0.07005043,0.036871944,0.008172147,0.0061103404,-0.0672745,0.08503942,0.019038986,-0.013528116,0.009290466,0.066859946,0.020971537,-0.045354567,-0.03834543,-0.009460397,0.09380306,-0.0032581799
st_louis,2016,0.8894873857498169,1.7346206903457642,0.3923042416572571,3.0164122581481934,-0.2742657,0.1515426,0.24665588,-0.18371946,-0.19543612,0.24008971,0.08770903,-0.46998858,0.05294397,0.49732634,-0.13389696,-0.24032374,-0.38344404,0.24421269,0.11796117,0.095835716
st_louis,2017,0.3416461646556854,0.489849328994751,0.9252194166183472,1.756714940071106,0.22880541,0.11606236,0.0056240335,-0.0010613501,0.040672705,0.024292082,-0.08859314,0.31182495,-0.013925087,-0.0934466,0.18383804,0.018078886,0.03324454,-0.15173294,0.0023373365,0.0023292042
st_louis,2018,0.43428218364715576,1.184432029724121,0.5520451664924622,2.1707592010498047,-0.2188356,-0.29561114,-0.10727551,0.10696542,-0.20373714,0.026240002,0.115450405,0.0292487,0.16788723,0.042106073,-0.0075220913,0.0133091165,0.12018952,-0.23613715,-0.1476988,-0.29735023
st_louis,2019,0.5260804891586304,1.6796112060546875,0.4158625304698944,2.621554374694824,-0.35628906,-0.22811952,-0.006860465,0.04439197,-0.27596885,0.15209453,0.16804235,-0.23061526,0.19989762,0.2545397,-0.10460688,-0.093889385,-0.06365362,-0.12663798,-0.08525908,-0.24810906
st_louis,2021,0.2681633234024048,0.49542179703712463,1.883155107498169,2.646740436553955,0.033706527,0.0028655306,-0.062428374,0.0976492,0.035222203,-0.050462067,-0.038342316,0.16785304,-0.023897517,-0.1616073,0.06778675,0.085954994,0.110887975,-0.04475563,0.08827509,-0.029473709
st_louis,2022,0.8048450946807861,0.4215124845504761,0.33715710043907166,1.5635147094726562,-0.07375422,-0.42027718,-0.09138112,0.11406991,-0.3188281,-0.010218941,0.17679408,0.18995327,0.28834474,0.065907285,0.059954986,-0.023917,0.1523058,-0.45128682,-0.35708898,-0.47490114
st_louis,2023,0.47880375385284424,0.553520917892456,0.37606582045555115,1.4083905220031738,-0.09505149,-0.3024622,-0.12544718,0.11068309,-0.27286583,0.027131028,0.13079944,0.09257623,0.21063404,0.062195573,0.0534944,-0.021571595,0.08949371,-0.26662597,-0.21920897,-0.32875985
tampa,2013,2.602220058441162,0.48133471608161926,0.49659305810928345,3.5801477432250977,0.6767182,0.930915,0.2306453,-0.21078801,0.823332,-0.062343948,-0.44555616,0.23472962,-0.5285039,-0.34074554,0.1734727,0.17860834,-0.0913744,0.5586428,0.5512272,0.8028709
tampa,2014,0.7492920160293579,0.8830764293670654,0.4000798463821411,2.0324482917785645,0.2492332,0.42887452,0.07583503,-0.07461516,0.33353826,-0.027471863,-0.22854438,0.08452638,-0.27042192,-0.17640156,0.07754285,0.057788152,-0.033555076,0.28388262,0.35164267,0.40815067
tampa,2015,0.4080398976802826,0.6123273372650146,0.44879573583602905,1.4691630601882935,0.10990582,-0.10175924,-0.16592978,0.14960149,0.08765569,-0.09430029,-0.056403972,0.32725415,-0.032805063,-0.2633271,0.14988706,0.1186243,0.2153583,-0.12514098,0.027523186,-0.037818678
tampa,2016,0.4747682213783264,0.3928428292274475,0.3564782738685608,1.2240893840789795,0.031472813,-0.2659108,-0.16129017,0.1550329,-0.073852584,-0.052991956,0.033399224,0.32003164,0.086912915,-0.15519552,0.122495584,0.0657314,0.22022837,-0.29404366,-0.13810612,-0.23572756
tampa,2017,0.9464763402938843,0.586929202079773,0.30518755316734314,1.8385931253433228,0.23786382,-0.2515401,0.014374532,0.004302062,-0.18583322,0.031570666,0.008806975,0.5275138,0.20389672,-0.009322073,0.2623543,-0.060615778,0.15088062,-0.64696217,-0.42069042,-0.36995292
tampa,2018,1.0958436727523804,0.44739624857902527,0.29149410128593445,1.8347339630126953,0.31787083,-0.22977439,0.0015783086,0.016236287,-0.16203564,0.04616244,-0.03340937,0.62105674,0.1750953,-0.044135038,0.3197652,-0.07678967,0.17140554,-0.70578235,-0.42895043,-0.35625324
tampa,2019,0.9175383448600769,0.6126437187194824,0.3534255027770996,1.8836076259613037,0.0766946,-0.37666872,-0.06716856,0.08731581,-0.23710567,0.0056617595,0.07318985,0.41049388,0.23144338,0.022472654,0.19803193,-0.039551713,0.19051178,-0.5830478,-0.41486257,-0.43655306
tampa,2021,0.960391104221344,0.5236667990684509,1.6155223846435547,3.0995802879333496,0.29898623,-0.2224963,0.013619013,0.0003716126,-0.20355348,0.017145522,-0.007879454,0.5428393,0.18744662,-0.042212967,0.28560504,-0.09148592,0.1561671,-0.6487896,-0.39429605,-0.35649163
tampa,2022,1.502490520477295,0.47782179713249207,1.4003410339355469,3.3806533813476562,0.059110258,-0.5410112,-0.07009028,0.09818116,-0.39412194,-0.06673876,0.20531979,0.42734745,0.38836682,0.008726176,0.12506598,-0.04634055,0.25141436,-0.7267615,-0.54407907,-0.7037721
tampa,2023,0.9039751291275024,0.6139602065086365,0.3678278625011444,1.885763168334961,-0.21234846,-0.4542435,-0.15851453,0.15567875,-0.3950608,-0.0027586222,0.2392765,0.061848298,0.33597353,0.12750643,-0.013173744,-0.033949923,0.13355719,-0.3454129,-0.33064324,-0.5379448
